ITEM_ID,ITEM_DESCR,EATWELL_CAT,WEIGHT_GR,YIELD_FACTOR,FOOD_DRINK,kcal_adj,portion_adj,Fruit_veg_nut_adj,Protein_adj,Fibre_aoac_adj,Sodium_adj,Sugar_adj,Satfat_adj,Kj_adj,Energy_p,Satfat_p,Sugar_p,Sodium_p,Fruit_veg_nut_p,Fibre_p,Protein_p,A_points,C_points,FSA_score,FSA_category,edible_mass,edible_portion,pp_100g_20131,pp_100g_20132,pp_100g_20133,pp_100g_20134,pp_100g_20141,pp_100g_20142,pp_100g_20143,pp_100g_20144,pp_100g_20151,pp_100g_20152,pp_100g_20153,pp_100g_20154,pp_100g_20161,pp_100g_20162,pp_100g_20163,pp_100g_20164,pp_100g_20171,pp_100g_20172,pp_100g_20173,pp_100g_20174,pp_100g_20181,pp_100g_20182,pp_100g_20183,pp_100g_20184,pp_100g_20191,pp_100g_20192,pp_100g_20193,pp_100g_20194,pp_100g_20201,pp_100g_20202,pp_100g_20203,pp_100g_20204,pp_100g_20211,pp_100g_20212,pp_100g_20213,pp_100g_20214,pp_100g_20221,pp_100g_20222,pp_100g_20223,pp_100g_20224,pp_100g_20231,pp_100kcal_20131,pp_100kcal_20132,pp_100kcal_20133,pp_100kcal_20134,pp_100kcal_20141,pp_100kcal_20142,pp_100kcal_20143,pp_100kcal_20144,pp_100kcal_20151,pp_100kcal_20152,pp_100kcal_20153,pp_100kcal_20154,pp_100kcal_20161,pp_100kcal_20162,pp_100kcal_20163,pp_100kcal_20164,pp_100kcal_20171,pp_100kcal_20172,pp_100kcal_20173,pp_100kcal_20174,pp_100kcal_20181,pp_100kcal_20182,pp_100kcal_20183,pp_100kcal_20184,pp_100kcal_20191,pp_100kcal_20192,pp_100kcal_20193,pp_100kcal_20194,pp_100kcal_20201,pp_100kcal_20202,pp_100kcal_20203,pp_100kcal_20204,pp_100kcal_20211,pp_100kcal_20212,pp_100kcal_20213,pp_100kcal_20214,pp_100kcal_20221,pp_100kcal_20222,pp_100kcal_20223,pp_100kcal_20224,pp_100kcal_20231,pp_portion_20131,pp_portion_20132,pp_portion_20133,pp_portion_20134,pp_portion_20141,pp_portion_20142,pp_portion_20143,pp_portion_20144,pp_portion_20151,pp_portion_20152,pp_portion_20153,pp_portion_20154,pp_portion_20161,pp_portion_20162,pp_portion_20163,pp_portion_20164,pp_portion_20171,pp_portion_20172,pp_portion_20173,pp_portion_20174,pp_portion_20181,pp_portion_20182,pp_portion_20183,pp_portion_20184,pp_portion_20191,pp_portion_20192,pp_portion_20193,pp_portion_20194,pp_portion_20201,pp_portion_20202,pp_portion_20203,pp_portion_20204,pp_portion_20211,pp_portion_20212,pp_portion_20213,pp_portion_20214,pp_portion_20221,pp_portion_20222,pp_portion_20223,pp_portion_20224,pp_portion_20231
210321,PACK OF 5-6 INDIVIDUAL CAKES  ,Food & drinks high in fat and/or sugar,198,1,food,388.9708029,59.05961071,9.711459854,4.455474453,1.794160584,235.6350365,34.10948905,6.870072993,1627.453839,4,6,7,2,0,1,0,19,3,16,Less healthy,198,59.05961071,0.707070707,0.681818182,0.691919192,0.757575758,0.752525253,0.707070707,0.691919192,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.707070707,0.757575758,0.742424242,0.656565657,0.757575758,0.757575758,0.757575758,0.757575758,0.757575758,0.782828283,0.757575758,0.555555556,0.757575758,0.808080808,0.808080808,0.808080808,0.808080808,0.833333333,0.757575758,0.833333333,0.883838384,1.01010101,1.035353535,0.181779892,0.175287753,0.177884609,0.19476417,0.193465743,0.181779892,0.177884609,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.181779892,0.19476417,0.190868887,0.168795614,0.19476417,0.19476417,0.19476417,0.19476417,0.19476417,0.201256309,0.19476417,0.142827058,0.19476417,0.207748448,0.207748448,0.207748448,0.207748448,0.214240587,0.19476417,0.214240587,0.227224866,0.259685561,0.2661777,0.417593207,0.402679164,0.408644781,0.447421293,0.444438485,0.417593207,0.408644781,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.417593207,0.447421293,0.438472867,0.387765121,0.447421293,0.447421293,0.447421293,0.447421293,0.447421293,0.462335336,0.447421293,0.328108948,0.447421293,0.477249379,0.477249379,0.477249379,0.477249379,0.492163423,0.447421293,0.492163423,0.521991509,0.596561724,0.611475767
210403,HOME KILLED BEEF-LEAN MINCE KG,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.75,food,122,67.49184263,0,20.8,0,91,0,1.9,510.448,1,1,0,1,0,0,5,3,5,-2,More healthy,750,50.61888197,1.024,1.052,1.066666667,1.066666667,1.066666667,1.066666667,1.066666667,1.093333333,1.066666667,1.066666667,1.066666667,1.066666667,1.066666667,1.008,1,0.986666667,0.984666667,0.998666667,0.998666667,0.998666667,0.998666667,0.997333333,0.986666667,0.946666667,0.946666667,0.946666667,0.932,0.926666667,0.926666667,0.853333333,0.926666667,0.88,0.798666667,0.866666667,0.888,0.933333333,0.932,0.954666667,1,1.064,1.065333333,0.839344262,0.862295082,0.87431694,0.87431694,0.87431694,0.87431694,0.87431694,0.896174863,0.87431694,0.87431694,0.87431694,0.87431694,0.87431694,0.826229508,0.819672131,0.808743169,0.807103825,0.818579235,0.818579235,0.818579235,0.818579235,0.817486339,0.808743169,0.775956284,0.775956284,0.775956284,0.763934426,0.759562842,0.759562842,0.699453552,0.759562842,0.721311475,0.654644809,0.710382514,0.727868852,0.765027322,0.763934426,0.782513661,0.819672131,0.872131148,0.873224044,0.518337351,0.532510638,0.539934741,0.539934741,0.539934741,0.539934741,0.539934741,0.55343311,0.539934741,0.539934741,0.539934741,0.539934741,0.539934741,0.51023833,0.50618882,0.499439635,0.498427258,0.505513901,0.505513901,0.505513901,0.505513901,0.504838983,0.499439635,0.479192083,0.479192083,0.479192083,0.47176798,0.469068306,0.469068306,0.431947793,0.469068306,0.445446161,0.404276137,0.438696977,0.449495672,0.472442898,0.47176798,0.483241593,0.50618882,0.538584904,0.539259823
210406,HOME KLD BEEF-RUMP/POPES STEAK,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.72,food,188.7019868,110.6851523,0,29.96092715,0,71.52980132,0,3.242715232,789.5291126,2,3,0,0,0,0,5,5,5,0,More healthy,720,79.69330967,2.083333333,2.170833333,2.220833333,2.15,2.208333333,2.215277778,2.222222222,2.152777778,2.222222222,2.2,2.222222222,2.222222222,2.222222222,2.220833333,2.136111111,2.211805556,2.220833333,2.208333333,2.206944444,2.291666667,2.266666667,2.222222222,2.24375,2.219444444,2.219444444,2.219444444,2.161111111,2.161111111,2.161111111,2.051388889,2.083333333,2.222222222,2.430555556,2.359722222,2.190277778,2.233333333,2.272222222,2.341666667,2.451388889,2.502777778,2.444444444,1.104033598,1.150403009,1.176899815,1.139362673,1.170275614,1.173955726,1.177635838,1.140834718,1.177635838,1.165859479,1.177635838,1.177635838,1.177635838,1.176899815,1.132002449,1.17211567,1.176899815,1.170275614,1.169539591,1.214436957,1.201188554,1.177635838,1.189044185,1.176163793,1.176163793,1.176163793,1.145250852,1.145250852,1.145250852,1.087105083,1.104033598,1.177635838,1.288039197,1.250502055,1.160707322,1.183524017,1.204132644,1.240933764,1.299079533,1.326312362,1.295399421,1.660277285,1.730008931,1.769855586,1.713406158,1.759893922,1.765428179,1.770962437,1.715619861,1.770962437,1.753252813,1.770962437,1.770962437,1.770962437,1.769855586,1.702337643,1.762661051,1.769855586,1.759893922,1.75878707,1.826305013,1.806381686,1.770962437,1.788118636,1.768748734,1.768748734,1.768748734,1.72226097,1.72226097,1.72226097,1.6348197,1.660277285,1.770962437,1.936990166,1.880540738,1.745504852,1.779817249,1.810809092,1.866151668,1.953592938,1.994546445,1.948058681
210414,FROZEN BEEFBURGERS PACK OF 4  ,"Meat, fish, eggs, beans, other sources of non-dairy protein",450,0.62,food,291,78,0,17.1,0.5,290,0.1,10.4,1217.544,3,10,0,3,0,0,0,16,5,11,Less healthy,279,48.36,0.716845878,0.716845878,0.716845878,0.716845878,0.713261649,0.641577061,0.641577061,0.641577061,0.641577061,0.627240143,0.605734767,0.627240143,0.677419355,0.627240143,0.713261649,0.716845878,0.677419355,0.641577061,0.605734767,0.713261649,0.716845878,0.716845878,0.716845878,0.716845878,0.716845878,0.716845878,0.713261649,0.716845878,0.716845878,0.716845878,0.784946237,0.856630824,0.716845878,0.716845878,0.896057348,0.896057348,0.896057348,0.896057348,0.964157706,0.964157706,1.164874552,0.24633879,0.24633879,0.24633879,0.24633879,0.245107096,0.220473217,0.220473217,0.220473217,0.220473217,0.215546441,0.208156277,0.215546441,0.232790156,0.215546441,0.245107096,0.24633879,0.232790156,0.220473217,0.208156277,0.245107096,0.24633879,0.24633879,0.24633879,0.24633879,0.24633879,0.24633879,0.245107096,0.24633879,0.24633879,0.24633879,0.269740975,0.294374854,0.24633879,0.24633879,0.307923487,0.307923487,0.307923487,0.307923487,0.331325672,0.331325672,0.400300533,0.346666667,0.346666667,0.346666667,0.346666667,0.344933333,0.310266667,0.310266667,0.310266667,0.310266667,0.303333333,0.292933333,0.303333333,0.3276,0.303333333,0.344933333,0.346666667,0.3276,0.310266667,0.292933333,0.344933333,0.346666667,0.346666667,0.346666667,0.346666667,0.346666667,0.346666667,0.344933333,0.346666667,0.346666667,0.346666667,0.3796,0.414266667,0.346666667,0.346666667,0.433333333,0.433333333,0.433333333,0.433333333,0.466266667,0.466266667,0.563333333
210703,HOME KILLED PORK-LOIN CHOPS KG,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.57,food,206.3125,122.9166667,0,31.44375,0,66.875,0,3.198125,863.2115,2,3,0,0,0,0,5,5,5,0,More healthy,570,70.0625,1.254385965,1.225438596,1.226315789,1.226315789,1.226315789,1.226315789,1.219298246,1.226315789,1.156140351,1.170175439,1.170175439,1.156140351,1.121052632,1.149122807,1.156140351,1.154385965,1.138596491,1.138596491,1.156140351,1.157894737,1.157894737,1.157894737,1.157894737,1.157894737,1.157894737,1.157894737,1.170175439,1.170175439,1.170175439,1.170175439,1.170175439,1.170175439,1.170175439,1.170175439,1.219298246,1.226315789,1.228070175,1.252631579,1.384210526,1.401754386,1.428070175,0.608002891,0.593972055,0.594397232,0.594397232,0.594397232,0.594397232,0.590995817,0.594397232,0.560383084,0.567185914,0.567185914,0.560383084,0.54337601,0.55698167,0.560383084,0.559532731,0.551879547,0.551879547,0.560383084,0.561233438,0.561233438,0.561233438,0.561233438,0.561233438,0.561233438,0.561233438,0.567185914,0.567185914,0.567185914,0.567185914,0.567185914,0.567185914,0.567185914,0.567185914,0.590995817,0.594397232,0.595247586,0.607152538,0.670929065,0.679432601,0.692187907,0.878854167,0.858572917,0.8591875,0.8591875,0.8591875,0.8591875,0.854270833,0.8591875,0.810020833,0.819854167,0.819854167,0.810020833,0.7854375,0.805104167,0.810020833,0.808791667,0.797729167,0.797729167,0.810020833,0.81125,0.81125,0.81125,0.81125,0.81125,0.81125,0.81125,0.819854167,0.819854167,0.819854167,0.819854167,0.819854167,0.819854167,0.819854167,0.819854167,0.854270833,0.8591875,0.860416667,0.877625,0.9698125,0.982104167,1.000541667
210802,BACON-GAMMON-PER KG           ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.75,food,153.7421384,55.28151992,0,26.92515723,0,1175,0,1.673018868,643.2571069,1,1,0,10,0,0,0,12,5,7,Less healthy,750,41.46113994,0.98,0.976,0.976,1,0.998666667,0.993333333,0.997333333,1.024666667,0.986666667,0.986666667,0.977333333,0.954666667,0.932,0.886666667,0.888,0.889333333,0.889333333,0.925333333,0.925333333,0.930666667,0.925333333,0.88,0.889333333,0.912,0.912,0.912,0.913333333,0.932,0.998666667,0.933333333,0.996,1.026666667,1.065333333,1.026666667,0.944,0.933333333,0.949333333,0.992,1,1.065333333,1.130666667,0.637430967,0.634829208,0.634829208,0.650439763,0.64957251,0.646103498,0.648705257,0.666483944,0.641767233,0.641767233,0.635696461,0.62095316,0.606209859,0.576723256,0.577590509,0.578457762,0.578457762,0.601873594,0.601873594,0.605342606,0.601873594,0.572386991,0.578457762,0.593201064,0.593201064,0.593201064,0.594068317,0.606209859,0.64957251,0.607077112,0.647838004,0.667784823,0.692935161,0.667784823,0.614015136,0.607077112,0.617484148,0.645236245,0.650439763,0.692935161,0.735430558,0.406319171,0.404660726,0.404660726,0.414611399,0.414058584,0.411847323,0.413505769,0.424838481,0.409083247,0.409083247,0.405213541,0.395815683,0.386417824,0.367622107,0.368174923,0.368727738,0.368727738,0.383653748,0.383653748,0.385865009,0.383653748,0.364858031,0.368727738,0.378125596,0.378125596,0.378125596,0.378678411,0.386417824,0.414058584,0.386970639,0.412952954,0.425667703,0.441699344,0.425667703,0.391393161,0.386970639,0.393604422,0.411294508,0.414611399,0.441699344,0.468787289
210808,BACON-BACK-PER KG             ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.67,food,232.7478261,48.10086957,0,25.21304348,0,1202.26087,0,5.509217391,973.8169043,2,5,0,10,0,0,0,17,5,12,Less healthy,670,32.22758261,1.33880597,1.33880597,1.343283582,1.343283582,1.329104478,1.313432836,1.334328358,1.350746269,1.308955224,1.268656716,1.189552239,1.189552239,1.145522388,1.059701493,1.067164179,1.078358209,1.118656716,1.119402985,1.117910448,1.147761194,1.082089552,1.040298507,1.044776119,1.044776119,1.044776119,1.044776119,1.044776119,1.044776119,1.044776119,1.019402985,1.044776119,1.044776119,1.044776119,1.052238806,1.119402985,1.119402985,1.119402985,1.144776119,1.223134328,1.194029851,1.243283582,0.57521739,0.57521739,0.577141194,0.577141194,0.571049148,0.564315834,0.573293586,0.580347534,0.56239203,0.545077794,0.511090591,0.511090591,0.492173185,0.455300275,0.458506615,0.463316125,0.480630361,0.480950995,0.480309727,0.493135087,0.464919295,0.446963791,0.448887595,0.448887595,0.448887595,0.448887595,0.448887595,0.448887595,0.448887595,0.437986039,0.448887595,0.448887595,0.448887595,0.452093935,0.480950995,0.480950995,0.480950995,0.491852551,0.52551912,0.513014395,0.534176238,0.4314648,0.4314648,0.432907826,0.432907826,0.428338243,0.423287652,0.430021774,0.43531287,0.421844626,0.408857391,0.38336393,0.38336393,0.369174174,0.341516174,0.343921217,0.347528783,0.360516017,0.360756522,0.360275513,0.369895687,0.348731304,0.335263061,0.336706087,0.336706087,0.336706087,0.336706087,0.336706087,0.336706087,0.336706087,0.328528939,0.336706087,0.336706087,0.336706087,0.33911113,0.360756522,0.360756522,0.360756522,0.36893367,0.394186626,0.384806957,0.400680243
210905,FRESH/CHILLED CHICKEN  PER KG ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.47,food,165.6398559,68.85234903,0,28.18523409,0,65.09003601,0,1.537635054,693.0371573,2,1,0,0,0,0,5,3,5,-2,More healthy,470,32.36060404,0.69787234,0.708510638,0.708510638,0.715957447,0.712765957,0.729787234,0.723404255,0.714893617,0.708510638,0.708510638,0.705319149,0.70212766,0.693617021,0.676595745,0.638297872,0.638297872,0.644680851,0.638297872,0.636170213,0.638297872,0.618085106,0.614893617,0.608510638,0.608510638,0.608510638,0.608510638,0.580851064,0.580851064,0.593617021,0.531914894,0.595744681,0.614893617,0.614893617,0.608510638,0.614893617,0.614893617,0.614893617,0.646808511,0.695744681,0.70212766,0.731914894,0.421319094,0.427741641,0.427741641,0.432237424,0.43031066,0.440586736,0.436733207,0.43159517,0.427741641,0.427741641,0.425814877,0.423888113,0.418750075,0.408474,0.38535283,0.38535283,0.389206358,0.38535283,0.38406832,0.38535283,0.37314999,0.371223226,0.367369698,0.367369698,0.367369698,0.367369698,0.350671075,0.350671075,0.358378132,0.321127358,0.359662641,0.371223226,0.371223226,0.367369698,0.371223226,0.371223226,0.371223226,0.390490868,0.420034585,0.423888113,0.441871245,0.225835705,0.229278322,0.229278322,0.231688154,0.230655369,0.236163557,0.234097987,0.231343893,0.229278322,0.229278322,0.228245537,0.227212752,0.224458658,0.21895047,0.206557047,0.206557047,0.208622618,0.206557047,0.205868524,0.206557047,0.200016074,0.198983289,0.196917718,0.196917718,0.196917718,0.196917718,0.187966913,0.187966913,0.192098054,0.172130873,0.192786577,0.198983289,0.198983289,0.196917718,0.198983289,0.198983289,0.198983289,0.209311141,0.225147181,0.227212752,0.236852081
210910,FRESH BONELESS CHICKEN BREAST ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.75,food,148,70.99,0,32,0,55,0,0.59,619.232,1,0,0,0,0,0,5,1,5,-4,More healthy,750,53.2425,1.188666667,1.173333333,1.230666667,1.296,1.230666667,1.22,1.22,1.226666667,1.190666667,1.185333333,1.181333333,1.182,1.110666667,1.034666667,1.034666667,1.052,1.044666667,1.052,1.04,1.050666667,1.010666667,1.010666667,1.010666667,1,1,1,0.996,0.962666667,0.986666667,0.962666667,0.969333333,0.865333333,0.893333333,0.926,0.889333333,0.913333333,0.944,1,1.1,1.106666667,1.110666667,0.803153153,0.792792793,0.831531532,0.875675676,0.831531532,0.824324324,0.824324324,0.828828829,0.804504505,0.800900901,0.798198198,0.798648649,0.75045045,0.699099099,0.699099099,0.710810811,0.705855856,0.710810811,0.702702703,0.70990991,0.682882883,0.682882883,0.682882883,0.675675676,0.675675676,0.675675676,0.672972973,0.65045045,0.666666667,0.65045045,0.654954955,0.584684685,0.603603604,0.625675676,0.600900901,0.617117117,0.637837838,0.675675676,0.743243243,0.747747748,0.75045045,0.63287585,0.624712,0.6552377,0.6900228,0.6552377,0.6495585,0.6495585,0.653108,0.6339407,0.6311011,0.6289714,0.62932635,0.5913467,0.5508824,0.5508824,0.5601111,0.55620665,0.5601111,0.553722,0.5594012,0.5381042,0.5381042,0.5381042,0.532425,0.532425,0.532425,0.5302953,0.5125478,0.525326,0.5125478,0.5160973,0.4607251,0.475633,0.49302555,0.4735033,0.4862815,0.5026092,0.532425,0.5856675,0.589217,0.5913467
210913,ROTISSERIE CHICKEN [WHOLE]    ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1550,0.8,food,218,93.38703526,0,26.3,0,80,0,3.44,912.112,2,3,0,0,0,0,5,5,5,0,More healthy,1240,74.70962821,0.442741935,0.442741935,0.463709677,0.463709677,0.463709677,0.463709677,0.463709677,0.475,0.475,0.475,0.475,0.473387097,0.463709677,0.475806452,0.475806452,0.475806452,0.475806452,0.475806452,0.483064516,0.483064516,0.483064516,0.483064516,0.443548387,0.483064516,0.483064516,0.483064516,0.483870968,0.483467742,0.483064516,0.483870968,0.400806452,0.400806452,0.400806452,0.403225806,0.403225806,0.411290323,0.411290323,0.47983871,0.47983871,0.483870968,0.524193548,0.203092631,0.203092631,0.212710861,0.212710861,0.212710861,0.212710861,0.212710861,0.217889908,0.217889908,0.217889908,0.217889908,0.217150044,0.212710861,0.21825984,0.21825984,0.21825984,0.21825984,0.21825984,0.221589228,0.221589228,0.221589228,0.221589228,0.203462563,0.221589228,0.221589228,0.221589228,0.22195916,0.221774194,0.221589228,0.22195916,0.18385617,0.18385617,0.18385617,0.184965966,0.184965966,0.188665286,0.188665286,0.2201095,0.2201095,0.22195916,0.240455756,0.330770854,0.330770854,0.346435776,0.346435776,0.346435776,0.346435776,0.346435776,0.354870734,0.354870734,0.354870734,0.354870734,0.35366574,0.346435776,0.355473231,0.355473231,0.355473231,0.355473231,0.355473231,0.360895704,0.360895704,0.360895704,0.360895704,0.331373351,0.360895704,0.360895704,0.360895704,0.361498201,0.361196953,0.360895704,0.361498201,0.29944101,0.29944101,0.29944101,0.301248501,0.301248501,0.307273471,0.307273471,0.358485716,0.358485716,0.361498201,0.391623051
211007,CANNED MEAT-STEWED STEAK      ,"Meat, fish, eggs, beans, other sources of non-dairy protein",390,1,food,216.5909091,61.60049718,0.552424242,19.95909091,0.092424242,869.6969697,0.5,5.992121212,906.2163636,2,5,0,9,0,0,0,16,5,11,Less healthy,390,61.60049718,0.664102564,0.679487179,0.679487179,0.679487179,0.679487179,0.664102564,0.679487179,0.664102564,0.68974359,0.68974359,0.68974359,0.68974359,0.664102564,0.68974359,0.664102564,0.661538462,0.661538462,0.641025641,0.641025641,0.625641026,0.628205128,0.641025641,0.664102564,0.641025641,0.641025641,0.641025641,0.641025641,0.641025641,0.641025641,0.641025641,0.641025641,0.628205128,0.615384615,0.628205128,0.641025641,0.628205128,0.628205128,0.602564103,0.666666667,0.679487179,0.756410256,0.306616084,0.313719159,0.313719159,0.313719159,0.313719159,0.306616084,0.313719159,0.306616084,0.318454543,0.318454543,0.318454543,0.318454543,0.306616084,0.318454543,0.306616084,0.305432238,0.305432238,0.295961471,0.295961471,0.288858396,0.290042242,0.295961471,0.306616084,0.295961471,0.295961471,0.295961471,0.295961471,0.295961471,0.295961471,0.295961471,0.295961471,0.290042242,0.284123012,0.290042242,0.295961471,0.290042242,0.290042242,0.278203783,0.30779993,0.313719159,0.349234536,0.409090481,0.418567481,0.418567481,0.418567481,0.418567481,0.409090481,0.418567481,0.409090481,0.424885481,0.424885481,0.424885481,0.424885481,0.409090481,0.424885481,0.409090481,0.407510981,0.407510981,0.394874982,0.394874982,0.385397982,0.386977482,0.394874982,0.409090481,0.394874982,0.394874982,0.394874982,0.394874982,0.394874982,0.394874982,0.394874982,0.394874982,0.386977482,0.379079983,0.386977482,0.394874982,0.386977482,0.386977482,0.371182483,0.410669981,0.418567481,0.465952479
211011,INDIVIDUAL MEAT PIE           ,"Meat, fish, eggs, beans, other sources of non-dairy protein",300,1,food,276.5873016,125.6917707,13.86179894,6.26031746,1.995238095,253.6296296,14.92857143,5.393015873,1157.24127,3,5,3,2,0,2,0,13,5,8,Less healthy,300,125.6917707,0.43,0.416666667,0.416666667,0.416666667,0.43,0.4,0.4,0.413333333,0.416666667,0.43,0.43,0.415,0.391666667,0.4,0.4,0.433333333,0.43,0.43,0.406666667,0.416666667,0.4,0.433333333,0.433333333,0.433333333,0.433333333,0.433333333,0.46,0.45,0.433333333,0.5,0.45,0.473333333,0.466666667,0.5,0.5,0.5,0.496666667,0.5,0.533333333,0.583333333,0.6,0.155466284,0.150645624,0.150645624,0.150645624,0.155466284,0.144619799,0.144619799,0.149440459,0.150645624,0.155466284,0.155466284,0.150043042,0.141606887,0.144619799,0.144619799,0.156671449,0.155466284,0.155466284,0.147030129,0.150645624,0.144619799,0.156671449,0.156671449,0.156671449,0.156671449,0.156671449,0.166312769,0.162697274,0.156671449,0.180774749,0.162697274,0.171133429,0.168723099,0.180774749,0.180774749,0.180774749,0.179569584,0.180774749,0.192826399,0.210903874,0.216929699,0.540474614,0.523715711,0.523715711,0.523715711,0.540474614,0.502767083,0.502767083,0.519525986,0.523715711,0.540474614,0.540474614,0.521620849,0.492292769,0.502767083,0.502767083,0.54466434,0.540474614,0.540474614,0.511146534,0.523715711,0.502767083,0.54466434,0.54466434,0.54466434,0.54466434,0.54466434,0.578182145,0.565612968,0.54466434,0.628458854,0.565612968,0.594941048,0.586561597,0.628458854,0.628458854,0.628458854,0.624269128,0.628458854,0.670356111,0.733201996,0.754150624
